id,loss
184322,3
184323,13
184324,16
184325,34
184326,16
184327,4
184328,7
184329,2
184330,17
184331,17
184332,25
184333,14
184334,14
184335,6
184336,8
184337,36
184338,38
184339,11
184340,39
184341,39
184342,34
184343,16
184344,6
184345,11
184346,32
184347,35
184348,40
184349,6
184350,39
184351,11
184352,19
184353,11
184354,17
184355,12
184356,7
184357,7
184358,35
184359,20
184360,30
184361,18
184362,19
184363,14
184364,9
184365,29
184366,4
184367,24
184368,15
184369,36
184370,26
184371,31
184372,1
184373,15
184374,9
184375,11
184376,11
184377,11
184378,17
184379,17
184380,46
184381,18
184382,18
184383,43
184384,45
184385,5
184386,28
184387,21
184388,39
184389,24
184390,8
184391,12
184392,13
184393,40
184394,33
184395,26
184396,34
184397,12
184398,40
184399,13
184400,12
184401,38
184402,27
184403,20
184404,3
184405,28
184406,35
184407,44
184408,15
184409,30
184410,42
184411,38
184412,28
184413,27
184414,22
184415,16
184416,14
184417,28
184418,15
184419,12
184420,8
184421,20
184422,29
184423,11
184424,40
184425,20
184426,51
184427,21
184428,18
184429,51
184430,20
184431,8
184432,22
184433,16
184434,19
184435,18
184436,32
184437,17
184438,7
184439,36
184440,4
184441,17
184442,11
184443,12
184444,2
184445,16
184446,8
184447,11
184448,7
184449,10
184450,40
184451,5
184452,25
184453,25
184454,12
184455,10
184456,21
184457,39
184458,2
184459,6
184460,45
184461,7
184462,6
184463,35
184464,6
184465,9
184466,24
184467,42
184468,11
184469,8
184470,4
184471,36
184472,37
184473,4
184474,11
184475,11
184476,20
184477,46
184478,11
184479,20
184480,20
184481,21
184482,8
184483,10
184484,16
184485,6
184486,28
184487,13
184488,15
184489,8
184490,37
184491,6
184492,16
184493,26
184494,21
184495,4
184496,13
184497,8
184498,8
184499,28
184500,21
184501,14
184502,10
184503,20
184504,12
184505,27
184506,33
184507,55
184508,9
184509,9
184510,25
184511,9
184512,9
184513,25
184514,10
184515,35
184516,26
184517,20
184518,20
184519,35
184520,8
184521,18
184522,4
184523,13
184524,10
184525,3
184526,25
184527,12
184528,32
184529,9
184530,9
184531,12
184532,18
184533,27
184534,23
184535,18
184536,5
184537,8
184538,3
184539,21
184540,18
184541,26
184542,38
184543,40
184544,32
184545,27
184546,12
184547,6
184548,20
184549,22
184550,19
184551,59
184552,33
184553,37
184554,4
184555,8
184556,4
184557,12
184558,5
184559,36
184560,10
184561,11
184562,37
184563,52
184564,9
184565,6
184566,25
184567,19
184568,10
184569,3
184570,3
184571,35
184572,32
184573,5
184574,24
184575,21
184576,5
184577,21
184578,24
184579,16
184580,17
184581,26
184582,36
184583,26
184584,48
184585,42
184586,10
184587,39
184588,22
184589,17
184590,20
184591,32
184592,15
184593,4
184594,10
184595,17
184596,36
184597,37
184598,17
184599,32
184600,19
184601,18
184602,12
184603,4
184604,15
184605,38
184606,7
184607,5
184608,13
184609,8
184610,6
184611,39
184612,27
184613,37
184614,3
184615,13
184616,30
184617,11
184618,49
184619,3
184620,11
184621,22
184622,32
184623,21
184624,11
184625,14
184626,29
184627,2
184628,5
184629,15
184630,7
184631,8
184632,9
184633,11
184634,19
184635,50
184636,14
184637,28
184638,6
184639,44
184640,15
184641,10
184642,46
184643,39
184644,2
184645,23
184646,42
184647,9
184648,25
184649,4
184650,14
184651,41
184652,20
184653,46
184654,17
184655,12
184656,52
184657,22
184658,14
184659,32
184660,17
184661,21
184662,12
184663,39
184664,35
184665,11
184666,27
184667,17
184668,43
184669,10
184670,37
184671,35
184672,24
184673,19
184674,15
184675,9
184676,17
184677,7
184678,19
184679,4
184680,23
184681,6
184682,13
184683,9
184684,9
184685,17
184686,22
184687,25
184688,0
184689,45
184690,1
184691,27
184692,7
184693,7
184694,23
184695,14
184696,22
184697,43
184698,3
184699,28
184700,7
184701,1
184702,32
184703,48
184704,7
184705,39
184706,11
184707,4
184708,5
184709,23
184710,10
184711,19
184712,30
184713,3
184714,27
184715,50
184716,16
184717,10
184718,9
184719,34
184720,15
184721,34
184722,16
184723,39
184724,8
184725,11
184726,11
184727,24
184728,10
184729,9
184730,9
184731,14
184732,10
184733,32
184734,31
184735,31
184736,9
184737,5
184738,29
184739,22
184740,33
184741,6
184742,5
184743,9
184744,42
184745,8
184746,30
184747,10
184748,44
184749,16
184750,37
184751,10
184752,12
184753,35
184754,12
184755,18
184756,11
184757,33
184758,14
184759,6
184760,38
184761,23
184762,21
184763,16
184764,10
184765,25
184766,8
184767,12
184768,6
184769,9
184770,20
184771,15
184772,36
184773,2
184774,6
184775,18
184776,9
184777,42
184778,4
184779,15
184780,11
184781,25
184782,1
184783,34
184784,8
184785,9
184786,6
184787,7
184788,31
184789,7
184790,24
184791,29
184792,23
184793,34
184794,23
184795,28
184796,50
184797,34
184798,21
184799,14
184800,6
184801,5
184802,12
184803,16
184804,21
184805,14
184806,23
184807,14
184808,13
184809,22
184810,4
184811,9
184812,4
184813,13
184814,31
184815,34
184816,25
184817,20
184818,21
184819,10
184820,31
184821,23
184822,19
184823,17
184824,3
184825,33
184826,41
184827,5
184828,2
184829,23
184830,13
184831,3
184832,18
184833,14
184834,43
184835,39
184836,17
184837,8
184838,7
184839,34
184840,27
184841,26
184842,9
184843,19
184844,35
184845,3
184846,11
184847,30
184848,13
184849,10
184850,10
184851,41
184852,23
184853,24
184854,29
184855,31
184856,14
184857,38
184858,2
184859,6
184860,6
184861,12
184862,13
184863,12
184864,25
184865,22
184866,23
184867,10
184868,31
184869,8
184870,41
184871,9
184872,38
184873,36
184874,4
184875,20
184876,14
184877,45
184878,14
184879,12
184880,6
184881,13
184882,15
184883,3
184884,3
184885,5
184886,13
184887,15
184888,14
184889,31
184890,13
184891,8
184892,27
184893,18
184894,21
184895,21
184896,32
184897,9
184898,12
184899,9
184900,13
184901,37
184902,33
184903,17
184904,22
184905,1
184906,4
184907,14
184908,11
184909,33
184910,33
184911,0
184912,13
184913,24
184914,23
184915,27
184916,30
184917,9
184918,27
184919,14
184920,44
184921,36
184922,16
184923,18
184924,17
184925,3
184926,26
184927,29
184928,40
184929,23
184930,22
184931,12
184932,20
184933,34
184934,13
184935,12
184936,15
184937,10
184938,16
184939,7
184940,4
184941,3
184942,40
184943,19
184944,13
184945,42
184946,15
184947,43
184948,10
184949,9
184950,21
184951,7
184952,10
184953,11
184954,6
184955,20
184956,7
184957,11
184958,8
184959,39
184960,12
184961,21
184962,2
184963,3
184964,36
184965,6
184966,35
184967,18
184968,39
184969,34
184970,11
184971,12
184972,15
184973,32
184974,4
184975,12
184976,9
184977,41
184978,18
184979,24
184980,31
184981,11
184982,7
184983,12
184984,15
184985,3
184986,35
184987,9
184988,25
184989,1
184990,1
184991,9
184992,9
184993,22
184994,24
184995,32
184996,38
184997,11
184998,14
184999,25
185000,4
185001,33
185002,11
185003,28
185004,5
185005,35
185006,15
185007,8
185008,10
185009,32
185010,40
185011,38
185012,24
185013,20
185014,45
185015,6
185016,4
185017,26
185018,6
185019,15
185020,35
185021,8
185022,28
185023,12
185024,26
185025,26
185026,30
185027,9
185028,19
185029,40
185030,14
185031,18
185032,17
185033,10
185034,15
185035,11
185036,29
185037,34
185038,9
185039,12
185040,17
185041,16
185042,13
185043,5
185044,19
185045,5
185046,13
185047,16
185048,23
185049,5
185050,7
185051,39
185052,1
185053,20
185054,33
185055,8
185056,9
185057,3
185058,14
185059,2
185060,11
185061,3
185062,23
185063,8
185064,16
185065,12
185066,16
185067,49
185068,6
185069,28
185070,31
185071,20
185072,3
185073,27
185074,10
185075,3
185076,26
185077,18
185078,8
185079,6
185080,26
185081,20
185082,8
185083,24
185084,39
185085,18
185086,11
185087,15
185088,27
185089,5
185090,7
185091,11
185092,24
185093,28
185094,7
185095,18
185096,11
185097,30
185098,6
185099,20
185100,19
185101,26
185102,19
185103,4
185104,12
185105,12
185106,13
185107,42
185108,27
185109,28
185110,15
185111,3
185112,27
185113,20
185114,11
185115,34
185116,15
185117,31
185118,4
185119,31
185120,12
185121,15
185122,52
185123,29
185124,28
185125,27
185126,13
185127,32
185128,34
185129,4
185130,15
185131,37
185132,9
185133,26
185134,27
185135,14
185136,7
185137,32
185138,11
185139,14
185140,18
185141,19
185142,5
185143,19
185144,9
185145,10
185146,15
185147,20
185148,4
185149,14
185150,25
185151,5
185152,17
185153,35
185154,12
185155,3
185156,27
185157,9
185158,15
185159,3
185160,26
185161,11
185162,31
185163,6
185164,13
185165,24
185166,6
185167,14
185168,26
185169,28
185170,23
185171,26
185172,28
185173,41
185174,8
185175,57
185176,20
185177,28
185178,9
185179,21
185180,14
185181,23
185182,10
185183,28
185184,5
185185,28
185186,44
185187,41
185188,14
185189,11
185190,17
185191,5
185192,7
185193,25
185194,15
185195,31
185196,39
185197,3
185198,9
185199,11
185200,49
185201,10
185202,10
185203,20
185204,18
185205,4
185206,28
185207,12
185208,17
185209,17
185210,16
185211,17
185212,12
185213,14
185214,12
185215,5
185216,11
185217,40
185218,43
185219,20
185220,12
185221,15
185222,24
185223,24
185224,16
185225,28
185226,8
185227,31
185228,28
185229,17
185230,15
185231,20
185232,17
185233,16
185234,31
185235,9
185236,4
185237,17
185238,30
185239,33
185240,46
185241,6
185242,22
185243,7
185244,31
185245,15
185246,11
185247,31
185248,10
185249,10
185250,4
185251,7
185252,20
185253,44
185254,36
185255,19
185256,27
185257,13
185258,0
185259,17
185260,8
185261,14
185262,35
185263,10
185264,18
185265,9
185266,11
185267,24
185268,5
185269,7
185270,11
185271,8
185272,3
185273,9
185274,15
185275,8
185276,14
185277,24
185278,12
185279,14
185280,19
185281,17
185282,9
185283,22
185284,10
185285,11
185286,18
185287,4
185288,19
185289,8
185290,9
185291,30
185292,32
185293,26
185294,7
185295,14
185296,6
185297,21
185298,36
185299,38
185300,12
185301,1
185302,7
185303,51
185304,13
185305,7
185306,19
185307,16
185308,37
185309,4
185310,7
185311,12
185312,6
185313,26
185314,24
185315,9
185316,15
185317,5
185318,10
185319,26
185320,33
185321,35
185322,6
185323,10
185324,26
185325,5
185326,13
185327,14
185328,24
185329,4
185330,32
185331,20
185332,1
185333,16
185334,5
185335,17
185336,17
185337,5
185338,4
185339,12
185340,28
185341,30
185342,24
185343,41
185344,27
185345,21
185346,15
185347,21
185348,28
185349,26
185350,16
185351,23
185352,33
185353,41
185354,12
185355,42
185356,18
185357,8
185358,2
185359,25
185360,1
185361,27
185362,16
185363,9
185364,18
185365,20
185366,14
185367,7
185368,15
185369,31
185370,49
185371,4
185372,37
185373,8
185374,11
185375,21
185376,14
185377,23
185378,37
185379,20
185380,13
185381,61
185382,29
185383,10
185384,14
185385,14
185386,12
185387,30
185388,9
185389,15
185390,10
185391,4
185392,20
185393,17
185394,23
185395,8
185396,18
185397,9
185398,35
185399,12
185400,8
185401,38
185402,14
185403,12
185404,30
185405,17
185406,32
185407,30
185408,22
185409,17
185410,11
185411,6
185412,4
185413,46
185414,23
185415,39
185416,23
185417,13
185418,33
185419,16
185420,24
185421,7
185422,15
185423,28
185424,6
185425,56
185426,13
185427,3
185428,9
185429,31
185430,22
185431,20
185432,31
185433,11
185434,10
185435,35
185436,18
185437,19
185438,10
185439,5
185440,4
185441,9
185442,4
185443,16
185444,26
185445,30
185446,17
185447,11
185448,4
185449,25
185450,17
185451,47
185452,4
185453,15
185454,17
185455,16
185456,31
185457,9
185458,19
185459,38
185460,12
185461,12
185462,14
185463,35
185464,26
185465,14
185466,18
185467,20
185468,12
185469,26
185470,15
185471,18
185472,0
185473,10
185474,20
185475,12
185476,28
185477,11
185478,3
185479,26
185480,9
185481,10
185482,7
185483,11
185484,33
185485,19
185486,5
185487,8
185488,4
185489,32
185490,16
185491,25
185492,7
185493,3
185494,4
185495,5
185496,29
185497,9
185498,14
185499,7
185500,10
185501,33
185502,3
185503,34
185504,11
185505,15
185506,13
185507,23
185508,15
185509,2
185510,30
185511,36
185512,48
185513,1
185514,21
185515,5
185516,12
185517,15
185518,9
185519,29
185520,22
185521,12
185522,4
185523,25
185524,10
185525,36
185526,8
185527,19
185528,14
185529,30
185530,25
185531,6
185532,32
185533,24
185534,28
185535,10
185536,35
185537,4
185538,27
185539,11
185540,1
185541,43
185542,4
185543,28
185544,20
185545,19
185546,28
185547,4
185548,15
185549,8
185550,17
185551,12
185552,20
185553,8
185554,12
185555,12
185556,22
185557,15
185558,10
185559,20
185560,11
185561,18
185562,31
185563,9
185564,12
185565,7
185566,36
185567,9
185568,31
185569,33
185570,9
185571,19
185572,42
185573,43
185574,20
185575,12
185576,9
185577,14
185578,7
185579,16
185580,3
185581,47
185582,7
185583,12
185584,36
185585,4
185586,39
185587,11
185588,11
185589,25
185590,26
185591,6
185592,6
185593,26
185594,15
185595,23
185596,31
185597,12
185598,5
185599,21
185600,37
185601,23
185602,4
185603,13
185604,35
185605,38
185606,20
185607,14
185608,7
185609,11
185610,8
185611,25
185612,27
185613,32
185614,18
185615,11
185616,6
185617,17
185618,22
185619,15
185620,14
185621,18
185622,10
185623,14
185624,7
185625,8
185626,8
185627,7
185628,24
185629,14
185630,17
185631,16
185632,12
185633,17
185634,18
185635,19
185636,30
185637,46
185638,24
185639,17
185640,23
185641,40
185642,21
185643,34
185644,21
185645,25
185646,9
185647,7
185648,26
185649,22
185650,26
185651,40
185652,21
185653,20
185654,25
185655,7
185656,21
185657,1
185658,3
185659,23
185660,13
185661,25
185662,5
185663,20
185664,7
185665,18
185666,5
185667,12
185668,22
185669,12
185670,0
185671,15
185672,8
185673,27
185674,11
185675,21
185676,30
185677,7
185678,17
185679,48
185680,15
185681,16
185682,56
185683,10
185684,13
185685,28
185686,57
185687,26
185688,6
185689,24
185690,24
185691,19
185692,3
185693,40
185694,1
185695,30
185696,8
185697,27
185698,9
185699,37
185700,7
185701,24
185702,13
185703,36
185704,1
185705,6
185706,6
185707,5
185708,11
185709,34
185710,13
185711,7
185712,4
185713,14
185714,45
185715,33
185716,13
185717,35
185718,9
185719,43
185720,16
185721,17
185722,11
185723,6
185724,4
185725,36
185726,5
185727,12
185728,16
185729,27
185730,38
185731,31
185732,34
185733,20
185734,6
185735,17
185736,12
185737,13
185738,4
185739,23
185740,25
185741,37
185742,4
185743,37
185744,9
185745,23
185746,27
185747,10
185748,18
185749,17
185750,5
185751,11
185752,28
185753,4
185754,39
185755,28
185756,3
185757,3
185758,7
185759,16
185760,29
185761,5
185762,16
185763,22
185764,2
185765,9
185766,40
185767,27
185768,8
185769,18
185770,6
185771,13
185772,38
185773,32
185774,24
185775,10
185776,4
185777,10
185778,7
185779,6
185780,23
185781,21
185782,6
185783,26
185784,13
185785,21
185786,33
185787,28
185788,18
185789,21
185790,23
185791,33
185792,30
185793,21
185794,2
185795,29
185796,29
185797,23
185798,13
185799,30
185800,28
185801,21
185802,17
185803,21
185804,36
185805,7
185806,1
185807,26
185808,28
185809,9
185810,17
185811,7
185812,26
185813,45
185814,18
185815,21
185816,4
185817,4
185818,23
185819,9
185820,6
185821,17
185822,4
185823,13
185824,41
185825,34
185826,38
185827,36
185828,27
185829,19
185830,25
185831,31
185832,33
185833,28
185834,24
185835,7
185836,10
185837,30
185838,32
185839,2
185840,30
185841,27
185842,25
185843,24
185844,7
185845,21
185846,13
185847,12
185848,14
185849,15
185850,29
185851,28
185852,8
185853,19
185854,17
185855,28
185856,14
185857,23
185858,19
185859,8
185860,22
185861,8
185862,35
185863,22
185864,11
185865,23
185866,2
185867,6
185868,38
185869,14
185870,14
185871,5
185872,29
185873,17
185874,10
185875,28
185876,19
185877,4
185878,18
185879,17
185880,12
185881,29
185882,20
185883,16
185884,9
185885,35
185886,31
185887,3
185888,35
185889,11
185890,15
185891,46
185892,8
185893,40
185894,11
185895,4
185896,14
185897,37
185898,40
185899,32
185900,4
185901,16
185902,32
185903,40
185904,23
185905,9
185906,31
185907,15
185908,16
185909,30
185910,5
185911,14
185912,23
185913,32
185914,14
185915,27
185916,5
185917,30
185918,7
185919,4
185920,43
185921,4
185922,30
185923,5
185924,34
185925,2
185926,18
185927,33
185928,34
185929,28
185930,5
185931,34
185932,26
185933,5
185934,21
185935,27
185936,15
185937,15
185938,42
185939,8
185940,13
185941,19
185942,19
185943,24
185944,25
185945,16
185946,18
185947,18
185948,9
185949,14
185950,29
185951,13
185952,11
185953,32
185954,12
185955,32
185956,2
185957,25
185958,15
185959,33
185960,18
185961,15
185962,18
185963,23
185964,13
185965,9
185966,15
185967,23
185968,5
185969,9
185970,12
185971,20
185972,37
185973,14
185974,22
185975,4
185976,6
185977,32
185978,17
185979,33
185980,24
185981,16
185982,15
185983,10
185984,30
185985,8
185986,47
185987,14
185988,35
185989,11
185990,26
185991,6
185992,13
185993,11
185994,19
185995,7
185996,28
185997,7
185998,8
185999,14
186000,38
186001,43
186002,35
186003,14
186004,27
186005,51
186006,20
186007,14
186008,32
186009,37
186010,3
186011,19
186012,18
186013,19
186014,17
186015,39
186016,16
186017,20
186018,21
186019,14
186020,19
186021,4
186022,20
186023,30
186024,21
186025,13
186026,43
186027,29
186028,29
186029,6
186030,32
186031,30
186032,9
186033,20
186034,15
186035,21
186036,41
186037,18
186038,9
186039,26
186040,1
186041,46
186042,26
186043,28
186044,27
186045,15
186046,36
186047,4
186048,35
186049,20
186050,24
186051,10
186052,35
186053,16
186054,37
186055,7
186056,15
186057,20
186058,4
186059,26
186060,24
186061,39
186062,8
186063,19
186064,40
186065,37
186066,12
186067,9
186068,21
186069,42
186070,17
186071,18
186072,10
186073,16
186074,21
186075,12
186076,48
186077,10
186078,15
186079,19
186080,16
186081,27
186082,8
186083,8
186084,17
186085,6
186086,20
186087,31
186088,19
186089,10
186090,40
186091,21
186092,18
186093,17
186094,13
186095,36
186096,14
186097,20
186098,18
186099,14
186100,25
186101,19
186102,6
186103,11
186104,11
186105,4
186106,43
186107,11
186108,8
186109,34
186110,14
186111,22
186112,51
186113,23
186114,16
186115,32
186116,17
186117,8
186118,6
186119,23
186120,31
186121,14
186122,24
186123,9
186124,13
186125,14
186126,4
186127,47
186128,11
186129,6
186130,34
186131,4
186132,15
186133,16
186134,16
186135,25
186136,14
186137,60
186138,61
186139,3
186140,11
186141,29
186142,7
186143,25
186144,40
186145,26
186146,24
186147,2
186148,37
186149,4
186150,11
186151,21
186152,40
186153,16
186154,24
186155,28
186156,3
186157,14
186158,17
186159,13
186160,20
186161,6
186162,16
186163,36
186164,24
186165,35
186166,11
186167,43
186168,10
186169,49
186170,22
186171,41
186172,9
186173,23
186174,8
186175,7
186176,11
186177,4
186178,17
186179,28
186180,16
186181,10
186182,25
186183,6
186184,4
186185,24
186186,9
186187,6
186188,11
186189,25
186190,7
186191,43
186192,26
186193,14
186194,24
186195,31
186196,11
186197,7
186198,6
186199,49
186200,8
186201,28
186202,10
186203,3
186204,12
186205,33
186206,20
186207,16
186208,10
186209,15
186210,22
186211,16
186212,14
186213,12
186214,18
186215,20
186216,11
186217,22
186218,6
186219,31
186220,27
186221,32
186222,28
186223,16
186224,6
186225,9
186226,23
186227,3
186228,25
186229,15
186230,3
186231,34
186232,21
186233,18
186234,10
186235,39
186236,10
186237,19
186238,14
186239,41
186240,30
186241,4
186242,22
186243,15
186244,11
186245,13
186246,11
186247,7
186248,28
186249,14
186250,6
186251,7
186252,14
186253,36
186254,30
186255,21
186256,26
186257,12
186258,28
186259,17
186260,16
186261,37
186262,28
186263,7
186264,7
186265,16
186266,41
186267,10
186268,13
186269,4
186270,4
186271,19
186272,15
186273,19
186274,7
186275,20
186276,34
186277,21
186278,30
186279,13
186280,30
186281,18
186282,25
186283,24
186284,18
186285,7
186286,26
186287,14
186288,24
186289,24
186290,28
186291,24
186292,19
186293,25
186294,4
186295,33
186296,9
186297,14
186298,9
186299,7
186300,16
186301,15
186302,18
186303,31
186304,16
186305,3
186306,4
186307,7
186308,4
186309,8
186310,9
186311,23
186312,16
186313,37
186314,39
186315,15
186316,14
186317,19
186318,12
186319,10
186320,4
186321,25
186322,27
186323,34
186324,28
186325,45
186326,36
186327,2
186328,16
186329,21
186330,22
186331,19
186332,18
186333,10
186334,26
186335,7
186336,32
186337,14
186338,13
186339,6
186340,27
186341,24
186342,10
186343,6
186344,2
186345,38
186346,34
186347,37
186348,15
186349,5
186350,4
186351,31
186352,9
186353,34
186354,6
186355,9
186356,23
186357,15
186358,7
186359,34
186360,8
186361,6
186362,7
186363,21
186364,11
186365,11
186366,17
186367,33
186368,14
186369,27
186370,20
186371,37
186372,20
186373,17
186374,15
186375,10
186376,21
186377,15
186378,21
186379,20
186380,22
186381,4
186382,24
186383,21
186384,33
186385,3
186386,37
186387,14
186388,36
186389,16
186390,28
186391,35
186392,22
186393,12
186394,15
186395,9
186396,20
186397,5
186398,5
186399,7
186400,24
186401,36
186402,21
186403,28
186404,13
186405,27
186406,41
186407,12
186408,17
186409,30
186410,13
186411,3
186412,17
186413,16
186414,24
186415,4
186416,8
186417,2
186418,47
186419,31
186420,19
186421,6
186422,8
186423,3
186424,39
186425,12
186426,16
186427,19
186428,21
186429,20
186430,12
186431,21
186432,20
186433,23
186434,37
186435,13
186436,6
186437,8
186438,30
186439,16
186440,30
186441,16
186442,15
186443,14
186444,19
186445,49
186446,15
186447,32
186448,13
186449,6
186450,30
186451,8
186452,34
186453,26
186454,27
186455,9
186456,22
186457,13
186458,22
186459,14
186460,44
186461,14
186462,17
186463,19
186464,22
186465,6
186466,17
186467,4
186468,37
186469,24
186470,23
186471,11
186472,3
186473,15
186474,35
186475,14
186476,11
186477,24
186478,23
186479,18
186480,23
186481,4
186482,35
186483,32
186484,34
186485,5
186486,27
186487,10
186488,5
186489,21
186490,26
186491,20
186492,33
186493,21
186494,2
186495,8
186496,32
186497,21
186498,22
186499,40
186500,21
186501,4
186502,19
186503,27
186504,26
186505,11
186506,13
186507,2
186508,32
186509,31
186510,11
186511,9
186512,29
186513,4
186514,14
186515,21
186516,54
186517,11
186518,0
186519,11
186520,26
186521,9
186522,12
186523,30
186524,4
186525,17
186526,10
186527,11
186528,4
186529,18
186530,15
186531,29
186532,7
186533,14
186534,43
186535,10
186536,21
186537,26
186538,4
186539,34
186540,28
186541,6
186542,18
186543,47
186544,3
186545,16
186546,10
186547,7
186548,3
186549,20
186550,10
186551,28
186552,17
186553,11
186554,16
186555,5
186556,32
186557,28
186558,7
186559,20
186560,29
186561,30
186562,13
186563,24
186564,33
186565,13
186566,16
186567,10
186568,37
186569,17
186570,30
186571,20
186572,15
186573,3
186574,32
186575,4
186576,18
186577,10
186578,7
186579,13
186580,42
186581,3
186582,28
186583,3
186584,6
186585,29
186586,13
186587,23
186588,17
186589,12
186590,12
186591,15
186592,10
186593,28
186594,1
186595,10
186596,16
186597,25
186598,16
186599,23
186600,22
186601,20
186602,22
186603,31
186604,3
186605,19
186606,11
186607,34
186608,5
186609,21
186610,11
186611,10
186612,16
186613,22
186614,16
186615,9
186616,13
186617,13
186618,6
186619,39
186620,16
186621,8
186622,25
186623,44
186624,20
186625,22
186626,33
186627,14
186628,11
186629,17
186630,23
186631,19
186632,14
186633,18
186634,20
186635,25
186636,11
186637,23
186638,16
186639,23
186640,2
186641,11
186642,16
186643,18
186644,23
186645,1
186646,39
186647,13
186648,8
186649,1
186650,27
186651,9
186652,29
186653,38
186654,26
186655,14
186656,5
186657,15
186658,5
186659,24
186660,3
186661,5
186662,28
186663,18
186664,25
186665,32
186666,4
186667,5
186668,13
186669,13
186670,16
186671,12
186672,20
186673,8
186674,33
186675,11
186676,5
186677,4
186678,20
186679,2
186680,0
186681,23
186682,6
186683,49
186684,13
186685,19
186686,40
186687,27
186688,5
186689,16
186690,16
186691,12
186692,20
186693,34
186694,15
186695,16
186696,31
186697,12
186698,13
186699,22
186700,18
186701,20
186702,21
186703,17
186704,38
186705,12
186706,13
186707,11
186708,19
186709,42
186710,13
186711,13
186712,36
186713,26
186714,12
186715,16
186716,38
186717,10
186718,3
186719,24
186720,19
186721,35
186722,50
186723,30
186724,19
186725,8
186726,39
186727,3
186728,4
186729,20
186730,22
186731,16
186732,16
186733,7
186734,14
186735,3
186736,38
186737,35
186738,5
186739,41
186740,22
186741,38
186742,11
186743,34
186744,19
186745,47
186746,9
186747,27
186748,11
186749,29
186750,43
186751,3
186752,17
186753,9
186754,15
186755,31
186756,15
186757,20
186758,18
186759,17
186760,14
186761,34
186762,7
186763,12
186764,42
186765,3
186766,22
186767,18
186768,38
186769,18
186770,12
186771,34
186772,11
186773,30
186774,3
186775,28
186776,42
186777,18
186778,10
186779,7
186780,17
186781,11
186782,11
186783,24
186784,11
186785,7
186786,32
186787,22
186788,10
186789,10
186790,7
186791,15
186792,28
186793,32
186794,21
186795,30
186796,22
186797,12
186798,8
186799,40
186800,0
186801,46
186802,13
186803,7
186804,37
186805,6
186806,9
186807,11
186808,15
186809,4
186810,4
186811,6
186812,52
186813,6
186814,43
186815,34
186816,8
186817,10
186818,19
186819,11
186820,11
186821,28
186822,5
186823,22
186824,17
186825,19
186826,26
186827,8
186828,25
186829,10
186830,13
186831,16
186832,23
186833,5
186834,22
186835,25
186836,12
186837,10
186838,14
186839,22
186840,14
186841,0
186842,10
186843,29
186844,15
186845,27
186846,31
186847,40
186848,29
186849,41
186850,13
186851,21
186852,6
186853,27
186854,0
186855,19
186856,15
186857,25
186858,28
186859,43
186860,31
186861,40
186862,21
186863,6
186864,3
186865,15
186866,23
186867,25
186868,24
186869,20
186870,6
186871,40
186872,9
186873,25
186874,3
186875,21
186876,8
186877,8
186878,16
186879,21
186880,40
186881,21
186882,16
186883,14
186884,38
186885,37
186886,22
186887,13
186888,41
186889,14
186890,9
186891,29
186892,20
186893,4
186894,33
186895,11
186896,26
186897,3
186898,0
186899,28
186900,21
186901,16
186902,29
186903,14
186904,32
186905,13
186906,18
186907,5
186908,16
186909,18
186910,35
186911,26
186912,17
186913,16
186914,16
186915,35
186916,10
186917,19
186918,43
186919,10
186920,12
186921,22
186922,34
186923,33
186924,33
186925,34
186926,23
186927,21
186928,3
186929,20
186930,20
186931,12
186932,5
186933,36
186934,17
186935,45
186936,16
186937,12
186938,23
186939,16
186940,12
186941,20
186942,25
186943,20
186944,8
186945,10
186946,29
186947,37
186948,39
186949,30
186950,12
186951,9
186952,30
186953,26
186954,22
186955,51
186956,17
186957,19
186958,23
186959,34
186960,25
186961,21
186962,8
186963,10
186964,35
186965,17
186966,3
186967,42
186968,6
186969,2
186970,13
186971,10
186972,41
186973,20
186974,27
186975,21
186976,38
186977,15
186978,20
186979,7
186980,24
186981,2
186982,20
186983,33
186984,41
186985,12
186986,39
186987,2
186988,40
186989,23
186990,20
186991,9
186992,21
186993,35
186994,5
186995,16
186996,21
186997,17
186998,37
186999,20
187000,15
187001,25
187002,1
187003,13
187004,32
187005,14
187006,26
187007,6
187008,10
187009,18
187010,3
187011,13
187012,24
187013,28
187014,5
187015,28
187016,35
187017,22
187018,17
187019,44
187020,19
187021,10
187022,5
187023,6
187024,50
187025,11
187026,15
187027,12
187028,16
187029,31
187030,11
187031,4
187032,1
187033,24
187034,48
187035,22
187036,19
187037,10
187038,4
187039,4
187040,3
187041,43
187042,35
187043,22
187044,11
187045,6
187046,14
187047,20
187048,5
187049,7
187050,33
187051,12
187052,13
187053,13
187054,22
187055,10
187056,9
187057,20
187058,10
187059,16
187060,12
187061,6
187062,28
187063,12
187064,21
187065,9
187066,26
187067,9
187068,38
187069,8
187070,2
187071,3
187072,29
187073,26
187074,23
187075,36
187076,9
187077,3
187078,13
187079,40
187080,6
187081,43
187082,19
187083,6
187084,24
187085,3
187086,39
187087,26
187088,23
187089,11
187090,24
187091,5
187092,13
187093,21
187094,21
187095,35
187096,28
187097,36
187098,25
187099,9
187100,15
187101,12
187102,16
187103,8
187104,11
187105,9
187106,21
187107,8
187108,5
187109,26
187110,18
187111,31
187112,0
187113,38
187114,34
187115,21
187116,8
187117,38
187118,12
187119,6
187120,23
